Streaming output truncated to the last 5000 lines.
episode 2247 frame 1592247 score 4000.0 curiosity 0.043633739463984966
episode 2248 frame 1592828 score 1000.0 curiosity 0.08236340386793017
episode 2249 frame 1593832 score 2400.0 curiosity 0.034257471561431885
episode 2250 frame 1594669 score 1400.0 curiosity 0.03757764212787151
episode 2251 frame 1595452 score 1600.0 curiosity 0.21511825919151306
episode 2252 frame 1597177 score 4600.0 curiosity 0.07497256807982922
episode 2253 frame 1598644 score 4000.0 curiosity 0.0723997913300991
episode 2254 frame 1599023 score 200.0 curiosity 0.08701501786708832
episode 2255 frame 1600336 score 3600.0 curiosity 0.09507923945784569
episode 2256 frame 1602554 score 6400.0 curiosity 0.13198628555983305
episode 2257 frame 1605490 score 8800.0 curiosity 0.28981832414865494
episode 2258 frame 1607296 score 4800.0 curiosity 0.17732743918895721
episode 2259 frame 1608102 score 1600.0 curiosity 0.16627240926027298
episode 2260 frame 1609837 score 4800.0 curiosity 0.12128016538918018
episode 2261 frame 1611892 score 6400.0 curiosity 0.24745874851942062
episode 2262 frame 1613905 score 5600.0 curiosity 0.07720037922263145
episode 2263 frame 1615498 score 4000.0 curiosity 0.16737475246191025
episode 2264 frame 1616962 score 3600.0 curiosity 0.1707073114812374
episode 2265 frame 1618588 score 4200.0 curiosity 0.14555779471993446
episode 2266 frame 1619656 score 2600.0 curiosity 0.1058784481137991
episode 2267 frame 1621105 score 3600.0 curiosity 0.20244843885302544
episode 2268 frame 1621939 score 1400.0 curiosity 0.17048114724457264
episode 2269 frame 1623172 score 3400.0 curiosity 0.1823666598647833
episode 2270 frame 1624452 score 3200.0 curiosity 0.19517401233315468
episode 2271 frame 1627096 score 7600.0 curiosity 0.1425805501639843
episode 2272 frame 1629325 score 6200.0 curiosity 0.12004390358924866
episode 2273 frame 1631463 score 6200.0 curiosity 0.14450353011488914
episode 2274 frame 1632975 score 4000.0 curiosity 0.19564465433359146
episode 2275 frame 1634300 score 3200.0 curiosity 0.17247538082301617
episode 2276 frame 1635872 score 4200.0 curiosity 0.1821186300367117
episode 2277 frame 1637469 score 4200.0 curiosity 0.1827753409743309
episode 2278 frame 1638336 score 2000.0 curiosity 0.19582407176494598
episode 2279 frame 1639363 score 2200.0 curiosity 0.21805671509355307
episode 2280 frame 1640211 score 1600.0 curiosity 0.24590065004304051
episode 2281 frame 1642616 score 7200.0 curiosity 0.14677833765745163
episode 2282 frame 1643733 score 2600.0 curiosity 0.13117530941963196
episode 2283 frame 1644861 score 2800.0 curiosity 0.16800246201455593
episode 2284 frame 1647143 score 6400.0 curiosity 0.19276181608438492
episode 2285 frame 1648539 score 3800.0 curiosity 0.08160262927412987
episode 2286 frame 1649704 score 2600.0 curiosity 0.4257662817835808
episode 2287 frame 1651214 score 3600.0 curiosity 0.08881417475640774
episode 2288 frame 1651675 score 600.0 curiosity 0.04644058831036091
episode 2289 frame 1653140 score 3800.0 curiosity 0.09727140236645937
episode 2290 frame 1654499 score 3200.0 curiosity 0.19817854836583138
episode 2291 frame 1655411 score 1800.0 curiosity 0.10422438755631447
episode 2292 frame 1656557 score 2800.0 curiosity 0.09499992057681084
episode 2293 frame 1657679 score 2800.0 curiosity 0.21506482362747192
episode 2294 frame 1658541 score 2200.0 curiosity 0.14699047803878784
episode 2295 frame 1659357 score 1200.0 curiosity 0.2525034546852112
episode 2296 frame 1660493 score 2600.0 curiosity 0.08971438556909561
episode 2297 frame 1661078 score 800.0 curiosity 0.05525763100013137
episode 2298 frame 1662625 score 4000.0 curiosity 0.19464950636029243
episode 2299 frame 1663960 score 3200.0 curiosity 0.22438163682818413
episode 2300 frame 1664920 score 1800.0 curiosity 0.1771437656134367
episode 2301 frame 1665642 score 1400.0 curiosity 0.09277020208537579
episode 2302 frame 1666449 score 1600.0 curiosity 0.181090185418725
episode 2303 frame 1667378 score 2000.0 curiosity 0.15863417834043503
episode 2304 frame 1668584 score 2600.0 curiosity 0.13929135538637638
episode 2305 frame 1669080 score 600.0 curiosity 0.08723323958110996
episode 2306 frame 1669891 score 1600.0 curiosity 0.19821596145629883
episode 2307 frame 1671231 score 3400.0 curiosity 0.203061081469059
episode 2308 frame 1672101 score 2000.0 curiosity 0.08599436841905117
episode 2309 frame 1673016 score 2000.0 curiosity 0.10151161625981331
episode 2310 frame 1673994 score 2400.0 curiosity 0.13940326869487762
episode 2311 frame 1674493 score 200.0 curiosity 0.1777001917362213
episode 2312 frame 1676073 score 4200.0 curiosity 0.26882692240178585
episode 2313 frame 1676956 score 2000.0 curiosity 0.19978534802794456
episode 2314 frame 1677605 score 1000.0 curiosity 0.13865354284644127
episode 2315 frame 1677938 score 200.0 curiosity 0.0005488161696121097
episode 2316 frame 1679171 score 3000.0 curiosity 0.20232192054390907
episode 2317 frame 1680305 score 2400.0 curiosity 0.25606719404459
episode 2318 frame 1681175 score 2000.0 curiosity 0.05194695107638836
episode 2319 frame 1682130 score 2200.0 curiosity 0.06445466727018356
episode 2320 frame 1682915 score 1600.0 curiosity 0.20978405140340328
episode 2321 frame 1683412 score 200.0 curiosity 0.07905637007206678
episode 2322 frame 1684951 score 3800.0 curiosity 0.13890699669718742
episode 2323 frame 1686144 score 2800.0 curiosity 0.20738476142287254
episode 2324 frame 1687322 score 2800.0 curiosity 0.16135815531015396
episode 2325 frame 1688823 score 3600.0 curiosity 0.3884363081306219
episode 2326 frame 1689845 score 2400.0 curiosity 0.22189819067716599
episode 2327 frame 1690932 score 2600.0 curiosity 0.22499863430857658
episode 2328 frame 1691730 score 1600.0 curiosity 0.1732432134449482
episode 2329 frame 1692554 score 1800.0 curiosity 0.19432462193071842
episode 2330 frame 1693984 score 3800.0 curiosity 0.15971143916249275
episode 2331 frame 1695472 score 4000.0 curiosity 0.21768326871097088
episode 2332 frame 1696061 score 800.0 curiosity 0.3126109838485718
episode 2333 frame 1697678 score 4000.0 curiosity 0.13073615357279778
episode 2334 frame 1698090 score 400.0 curiosity 0.011946150101721287
episode 2335 frame 1699033 score 2200.0 curiosity 0.1297171451151371
episode 2336 frame 1700148 score 2600.0 curiosity 0.1793706938624382
episode 2337 frame 1700690 score 200.0 curiosity 0.22260907106101513
episode 2338 frame 1703153 score 7000.0 curiosity 0.10422469303011894
episode 2339 frame 1705050 score 5000.0 curiosity 0.11819817870855331
episode 2340 frame 1705678 score 1000.0 curiosity 0.28808941319584846
episode 2341 frame 1707316 score 4400.0 curiosity 0.18970303609967232
episode 2342 frame 1708625 score 3400.0 curiosity 0.06491352990269661
episode 2343 frame 1710523 score 5000.0 curiosity 0.127084756270051
episode 2344 frame 1711339 score 1600.0 curiosity 0.12496265955269337
episode 2345 frame 1713114 score 4800.0 curiosity 0.22484411671757698
episode 2346 frame 1714762 score 4000.0 curiosity 0.18311423808336258
episode 2347 frame 1716538 score 4800.0 curiosity 0.14874196238815784
episode 2348 frame 1718080 score 3800.0 curiosity 0.0588170662522316
episode 2349 frame 1719259 score 2800.0 curiosity 0.11054601334035397
episode 2350 frame 1720355 score 2000.0 curiosity 1.164445085451007
episode 2351 frame 1720731 score 200.0 curiosity 0.03198457136750221
episode 2352 frame 1721666 score 1800.0 curiosity 0.21396985463798046
episode 2353 frame 1723285 score 4200.0 curiosity 0.24613264948129654
episode 2354 frame 1724189 score 1800.0 curiosity 0.05084504000842571
episode 2355 frame 1725303 score 2800.0 curiosity 0.13115050829946995
episode 2356 frame 1725986 score 1000.0 curiosity 0.12863921374082565
episode 2357 frame 1726996 score 2200.0 curiosity 0.3080753982067108
episode 2358 frame 1728430 score 3800.0 curiosity 0.11763740330934525
episode 2359 frame 1729698 score 3400.0 curiosity 0.12486262619495392
episode 2360 frame 1731056 score 3400.0 curiosity 0.19550479669123888
episode 2361 frame 1731683 score 1200.0 curiosity 0.1558350408449769
episode 2362 frame 1732999 score 3200.0 curiosity 0.10704803257249296
episode 2363 frame 1733642 score 1200.0 curiosity 0.03752101957798004
episode 2364 frame 1734963 score 3400.0 curiosity 0.19757082872092724
episode 2365 frame 1736236 score 3000.0 curiosity 0.04949739342555404
episode 2366 frame 1736837 score 1000.0 curiosity 0.12925665825605392
episode 2367 frame 1737429 score 400.0 curiosity 0.3098502717912197
episode 2368 frame 1738530 score 2600.0 curiosity 0.10344033129513264
episode 2369 frame 1739293 score 1800.0 curiosity 0.2000032551586628
episode 2370 frame 1740230 score 1800.0 curiosity 0.23282825201749802
episode 2371 frame 1741242 score 2400.0 curiosity 0.06290569342672825
episode 2372 frame 1742565 score 3000.0 curiosity 0.07901370711624622
episode 2373 frame 1744079 score 4200.0 curiosity 0.07919908314943314
episode 2374 frame 1744572 score 400.0 curiosity 0.08885759115219116
episode 2375 frame 1745616 score 2200.0 curiosity 0.3587499260902405
episode 2376 frame 1747512 score 5200.0 curiosity 0.16672956570982933
episode 2377 frame 1748402 score 2000.0 curiosity 0.039780090330168605
episode 2378 frame 1749852 score 3800.0 curiosity 0.11202600505203009
episode 2379 frame 1750635 score 1400.0 curiosity 0.15180919785052538
episode 2380 frame 1751818 score 3000.0 curiosity 0.09239881671965122
episode 2381 frame 1752861 score 2000.0 curiosity 1.4536900259554386
episode 2382 frame 1753557 score 1000.0 curiosity 0.16196614503860474
episode 2383 frame 1754057 score 800.0 curiosity 0.02588538033887744
episode 2384 frame 1755291 score 3000.0 curiosity 0.6094049699604511
episode 2385 frame 1756803 score 3200.0 curiosity 0.4347381591796875
episode 2386 frame 1757467 score 1000.0 curiosity 0.21798443794250488
episode 2387 frame 1758786 score 3200.0 curiosity 0.14344404451549053
episode 2388 frame 1759906 score 2600.0 curiosity 0.15321075171232224
episode 2389 frame 1760981 score 2400.0 curiosity 0.2566512394696474
episode 2390 frame 1761771 score 1600.0 curiosity 0.09415215440094471
episode 2391 frame 1762802 score 2600.0 curiosity 0.09371272847056389
episode 2392 frame 1764028 score 3000.0 curiosity 0.07611572369933128
episode 2393 frame 1764591 score 1000.0 curiosity 0.050976257771253586
episode 2394 frame 1765657 score 2600.0 curiosity 0.0749774631112814
episode 2395 frame 1766554 score 2000.0 curiosity 0.09982914850115776
episode 2396 frame 1767375 score 1800.0 curiosity 0.15147752687335014
episode 2397 frame 1768080 score 1400.0 curiosity 0.05828274134546518
episode 2398 frame 1768982 score 1800.0 curiosity 0.3370121456682682
episode 2399 frame 1770045 score 2400.0 curiosity 0.30748916789889336
episode 2400 frame 1771108 score 2200.0 curiosity 0.3000181131064892
episode 2401 frame 1772155 score 2600.0 curiosity 0.20710177719593048
episode 2402 frame 1773038 score 2000.0 curiosity 0.08664869144558907
episode 2403 frame 1773931 score 2000.0 curiosity 0.04613096825778484
episode 2404 frame 1774823 score 1600.0 curiosity 0.15848518279381096
episode 2405 frame 1776532 score 4000.0 curiosity 0.25940588489174843
episode 2406 frame 1777388 score 1800.0 curiosity 0.08343279920518398
episode 2407 frame 1778395 score 2000.0 curiosity 0.3540763631463051
episode 2408 frame 1779459 score 2600.0 curiosity 0.1656599072739482
episode 2409 frame 1780742 score 3200.0 curiosity 0.10011788457632065
episode 2410 frame 1782254 score 3600.0 curiosity 0.1261486802250147
episode 2411 frame 1783278 score 2000.0 curiosity 0.073835588991642
episode 2412 frame 1784694 score 3200.0 curiosity 0.2663968801498413
episode 2413 frame 1786082 score 2600.0 curiosity 0.24062346294522285
episode 2414 frame 1786900 score 1400.0 curiosity 0.21467160433530807
episode 2415 frame 1788197 score 2800.0 curiosity 0.20649589225649834
episode 2416 frame 1788979 score 1400.0 curiosity 0.1266890186816454
episode 2417 frame 1790370 score 3600.0 curiosity 0.15472997073084116
episode 2418 frame 1791396 score 2400.0 curiosity 0.161818016320467
episode 2419 frame 1792110 score 1000.0 curiosity 0.11493798578158021
episode 2420 frame 1792684 score 400.0 curiosity 0.2867986932396889
episode 2421 frame 1793698 score 2400.0 curiosity 0.16784882545471191
episode 2422 frame 1795477 score 4800.0 curiosity 0.27725127898156643
episode 2423 frame 1796486 score 2200.0 curiosity 0.2942280285060406
episode 2424 frame 1797612 score 3000.0 curiosity 0.13949747290462255
episode 2425 frame 1798085 score 600.0 curiosity 0.018032928288448602
episode 2426 frame 1799458 score 3600.0 curiosity 0.15717068314552307
episode 2427 frame 1800453 score 2400.0 curiosity 0.1332211047410965
episode 2428 frame 1801208 score 1600.0 curiosity 0.11959041841328144
episode 2429 frame 1802093 score 1800.0 curiosity 0.04103605542331934
episode 2430 frame 1802720 score 800.0 curiosity 0.11216158512979746
episode 2431 frame 1804110 score 3200.0 curiosity 0.16590494103729725
episode 2432 frame 1804697 score 1000.0 curiosity 0.162335941568017
episode 2433 frame 1805410 score 1400.0 curiosity 0.07255677506327629
episode 2434 frame 1806470 score 2200.0 curiosity 0.11556124500930309
episode 2435 frame 1807090 score 800.0 curiosity 0.28443631529808044
episode 2436 frame 1808532 score 3400.0 curiosity 0.20089297741651535
episode 2437 frame 1809135 score 400.0 curiosity 0.1811151560395956
episode 2438 frame 1809687 score 200.0 curiosity 0.24901346489787102
episode 2439 frame 1811108 score 3200.0 curiosity 0.2537751868367195
episode 2440 frame 1812981 score 4400.0 curiosity 0.22301007434725761
episode 2441 frame 1813838 score 1800.0 curiosity 0.1890638992190361
episode 2442 frame 1814578 score 1000.0 curiosity 0.1647286033257842
episode 2443 frame 1815812 score 2600.0 curiosity 0.17392348870635033
episode 2444 frame 1817002 score 2600.0 curiosity 0.28619180247187614
episode 2445 frame 1818357 score 3200.0 curiosity 0.22869402170181274
episode 2446 frame 1819125 score 1000.0 curiosity 0.13466319255530834
episode 2447 frame 1821068 score 5400.0 curiosity 0.22887809947133064
episode 2448 frame 1822340 score 2800.0 curiosity 0.21442309394478798
episode 2449 frame 1823101 score 1600.0 curiosity 0.2617024593055248
episode 2450 frame 1823628 score 400.0 curiosity 0.09069081023335457
episode 2451 frame 1824807 score 3000.0 curiosity 0.06809726729989052
episode 2452 frame 1826225 score 3600.0 curiosity 0.17031866684556007
episode 2453 frame 1827324 score 2000.0 curiosity 0.24660153361037374
episode 2454 frame 1828235 score 1800.0 curiosity 0.15953175723552704
episode 2455 frame 1829918 score 4200.0 curiosity 0.34213581308722496
episode 2456 frame 1831875 score 5000.0 curiosity 0.3671092912554741
episode 2457 frame 1832757 score 1800.0 curiosity 0.12248322181403637
episode 2458 frame 1834000 score 2800.0 curiosity 0.2704777419567108
episode 2459 frame 1835100 score 2800.0 curiosity 0.13310325890779495
episode 2460 frame 1835987 score 1800.0 curiosity 0.2072860263288021
episode 2461 frame 1837144 score 2800.0 curiosity 0.2816881947219372
episode 2462 frame 1838245 score 2600.0 curiosity 0.12927489914000034
episode 2463 frame 1839013 score 1200.0 curiosity 0.1421031914651394
episode 2464 frame 1840378 score 3200.0 curiosity 0.20569731667637825
episode 2465 frame 1841346 score 2200.0 curiosity 0.11643023043870926
episode 2466 frame 1842860 score 4000.0 curiosity 0.26453883945941925
episode 2467 frame 1843906 score 2000.0 curiosity 0.3218322619795799
episode 2468 frame 1844611 score 1600.0 curiosity 0.07815601862967014
episode 2469 frame 1845532 score 1600.0 curiosity 0.12203176319599152
episode 2470 frame 1846711 score 2400.0 curiosity 0.16150472313165665
episode 2471 frame 1847592 score 1200.0 curiosity 0.21450691297650337
episode 2472 frame 1848741 score 2800.0 curiosity 0.14269309118390083
episode 2473 frame 1849526 score 1600.0 curiosity 0.15470590814948082
episode 2474 frame 1850789 score 3000.0 curiosity 0.14849438145756721
episode 2475 frame 1851507 score 800.0 curiosity 0.274740781635046
episode 2476 frame 1852572 score 2400.0 curiosity 0.1554758884012699
episode 2477 frame 1853375 score 1400.0 curiosity 0.13376107439398766
episode 2478 frame 1854911 score 3400.0 curiosity 0.254828043282032
episode 2479 frame 1855954 score 2400.0 curiosity 0.1783257219940424
episode 2480 frame 1856790 score 1800.0 curiosity 0.2370947040617466
episode 2481 frame 1857812 score 2200.0 curiosity 0.14270910620689392
episode 2482 frame 1858280 score 200.0 curiosity 0.04470556974411011
episode 2483 frame 1859693 score 3400.0 curiosity 0.3979131430387497
episode 2484 frame 1860201 score 800.0 curiosity 0.17831209674477577
episode 2485 frame 1861473 score 3200.0 curiosity 0.1800762228667736
episode 2486 frame 1862659 score 3000.0 curiosity 0.11754783429205418
episode 2487 frame 1863619 score 2000.0 curiosity 0.22089112177491188
episode 2488 frame 1864506 score 1600.0 curiosity 0.19242965802550316
episode 2489 frame 1866511 score 5600.0 curiosity 0.21102521382272243
episode 2490 frame 1867450 score 1600.0 curiosity 0.1819177269935608
episode 2491 frame 1868519 score 2400.0 curiosity 0.09574725851416588
episode 2492 frame 1869946 score 3400.0 curiosity 0.11991057358682156
episode 2493 frame 1871647 score 4400.0 curiosity 0.1740115638822317
episode 2494 frame 1872513 score 1000.0 curiosity 0.12251783907413483
episode 2495 frame 1874027 score 3800.0 curiosity 0.0808425024151802
episode 2496 frame 1874932 score 1600.0 curiosity 0.18976526521146297
episode 2497 frame 1876005 score 2400.0 curiosity 0.22305606305599213
episode 2498 frame 1876961 score 1800.0 curiosity 0.09760633669793606
episode 2499 frame 1878448 score 4000.0 curiosity 0.07317094132304192
episode 2500 frame 1879613 score 2600.0 curiosity 0.1742236688733101
episode 2501 frame 1881110 score 4000.0 curiosity 0.17061609774827957
episode 2502 frame 1882740 score 4400.0 curiosity 0.16459057480096817
episode 2503 frame 1883922 score 2600.0 curiosity 0.17480263113975525
episode 2504 frame 1884685 score 1400.0 curiosity 0.3576837182044983
episode 2505 frame 1885054 score 200.0 curiosity 0.06644616276025772
episode 2506 frame 1887051 score 5200.0 curiosity 0.08646974712610245
episode 2507 frame 1888682 score 4400.0 curiosity 0.20229436829686165
episode 2508 frame 1890334 score 4200.0 curiosity 0.1410512514412403
episode 2509 frame 1892036 score 4200.0 curiosity 0.1362924948334694
episode 2510 frame 1893359 score 3400.0 curiosity 0.11751922871917486
episode 2511 frame 1894542 score 3000.0 curiosity 0.12942007556557655
episode 2512 frame 1895896 score 3600.0 curiosity 0.09824259206652641
episode 2513 frame 1897445 score 4000.0 curiosity 0.14523182436823845
episode 2514 frame 1898339 score 2200.0 curiosity 0.11291142925620079
episode 2515 frame 1899127 score 1600.0 curiosity 0.028116396628320217
episode 2516 frame 1899801 score 800.0 curiosity 0.1655575968325138
episode 2517 frame 1900929 score 1600.0 curiosity 0.3269335702061653
episode 2518 frame 1901752 score 1400.0 curiosity 0.05405181646347046
episode 2519 frame 1903110 score 3400.0 curiosity 0.10497311688959599
episode 2520 frame 1903708 score 800.0 curiosity 0.09274301305413246
episode 2521 frame 1904964 score 2800.0 curiosity 0.08700068667531013
episode 2522 frame 1906485 score 3600.0 curiosity 0.1567965280264616
episode 2523 frame 1907585 score 2600.0 curiosity 0.1145861353725195
episode 2524 frame 1908642 score 2200.0 curiosity 0.1843924093991518
episode 2525 frame 1909666 score 1800.0 curiosity 0.28296178206801414
episode 2526 frame 1911023 score 3400.0 curiosity 0.13058709539473057
episode 2527 frame 1911918 score 1200.0 curiosity 0.16412526927888393
episode 2528 frame 1913336 score 3600.0 curiosity 0.10010471753776073
episode 2529 frame 1914587 score 2400.0 curiosity 0.15229423809796572
episode 2530 frame 1915306 score 1200.0 curiosity 0.0812973864376545
episode 2531 frame 1916195 score 1600.0 curiosity 0.09247980173677206
episode 2532 frame 1917625 score 3400.0 curiosity 0.09437557123601437
episode 2533 frame 1918933 score 3200.0 curiosity 0.17546258866786957
episode 2534 frame 1919534 score 800.0 curiosity 0.164489540271461
episode 2535 frame 1920512 score 2000.0 curiosity 0.13987110368907452
episode 2536 frame 1921002 score 600.0 curiosity 0.06965705752372742
episode 2537 frame 1922157 score 2600.0 curiosity 0.1361724864691496
episode 2538 frame 1923981 score 5200.0 curiosity 0.15365525521337986
episode 2539 frame 1924819 score 1600.0 curiosity 0.08279755152761936
episode 2540 frame 1926118 score 3400.0 curiosity 0.10665675066411495
episode 2541 frame 1927033 score 2400.0 curiosity 0.05875868536531925
episode 2542 frame 1928423 score 3400.0 curiosity 0.13321933336555958
episode 2543 frame 1929572 score 2800.0 curiosity 0.1297821681946516
episode 2544 frame 1931054 score 3600.0 curiosity 0.4115349240601063
episode 2545 frame 1931762 score 1000.0 curiosity 0.22308874130249023
episode 2546 frame 1932812 score 2200.0 curiosity 0.09779150411486626
episode 2547 frame 1934770 score 5200.0 curiosity 0.14368084352463484
episode 2548 frame 1935825 score 2400.0 curiosity 0.1495680771768093
episode 2549 frame 1936724 score 1800.0 curiosity 0.2583379913121462
episode 2550 frame 1937285 score 1000.0 curiosity 0.009524738416075706
episode 2551 frame 1938481 score 3200.0 curiosity 0.16036167554557323
episode 2552 frame 1939398 score 1800.0 curiosity 0.10826204158365726
episode 2553 frame 1940385 score 1800.0 curiosity 0.2835437133908272
episode 2554 frame 1941082 score 1000.0 curiosity 0.06617037393152714
episode 2555 frame 1941917 score 1400.0 curiosity 0.23820250667631626
episode 2556 frame 1942886 score 2000.0 curiosity 0.14701394736766815
episode 2557 frame 1944285 score 3200.0 curiosity 0.18289651721715927
episode 2558 frame 1946259 score 5200.0 curiosity 0.4055112823843956
episode 2559 frame 1946879 score 1000.0 curiosity 0.08934839069843292
episode 2560 frame 1947432 score 800.0 curiosity 0.23223675694316626
episode 2561 frame 1948280 score 1600.0 curiosity 0.21249474585056305
episode 2562 frame 1949315 score 2000.0 curiosity 0.20517340674996376
episode 2563 frame 1951872 score 7400.0 curiosity 0.1592348851263523
episode 2564 frame 1953447 score 4200.0 curiosity 0.19813994131982327
episode 2565 frame 1954919 score 3800.0 curiosity 0.1453691115602851
episode 2566 frame 1956171 score 2600.0 curiosity 0.3915388248860836
episode 2567 frame 1957777 score 4000.0 curiosity 0.13844003155827522
episode 2568 frame 1959705 score 5000.0 curiosity 0.21393191069364548
episode 2569 frame 1960491 score 1200.0 curiosity 0.15244144201278687
episode 2570 frame 1962643 score 6200.0 curiosity 0.3025658614933491
episode 2571 frame 1964390 score 4600.0 curiosity 0.18518121913075447
episode 2572 frame 1966075 score 4600.0 curiosity 0.19510472565889359
episode 2573 frame 1966836 score 1400.0 curiosity 0.049758702516555786
episode 2574 frame 1967435 score 1000.0 curiosity 0.10664767026901245
episode 2575 frame 1968191 score 1200.0 curiosity 0.25152601581066847
episode 2576 frame 1969062 score 1000.0 curiosity 0.4116107076406479
episode 2577 frame 1970949 score 5000.0 curiosity 0.16814199648797512
episode 2578 frame 1971759 score 1800.0 curiosity 0.04028828162699938
episode 2579 frame 1973167 score 4000.0 curiosity 0.10144315380603075
episode 2580 frame 1973730 score 800.0 curiosity 0.03663678094744682
episode 2581 frame 1974526 score 1600.0 curiosity 0.2171289585530758
episode 2582 frame 1975831 score 3000.0 curiosity 0.16964790970087051
episode 2583 frame 1977191 score 3400.0 curiosity 0.17129415087401867
episode 2584 frame 1978380 score 2800.0 curiosity 0.10012151720002294
episode 2585 frame 1979174 score 1600.0 curiosity 0.09979629702866077
episode 2586 frame 1980413 score 2600.0 curiosity 0.09446340054273605
episode 2587 frame 1981266 score 2000.0 curiosity 0.26021794602274895
episode 2588 frame 1982173 score 2000.0 curiosity 0.21617049304768443
episode 2589 frame 1983090 score 1800.0 curiosity 0.11898326873779297
episode 2590 frame 1984579 score 3800.0 curiosity 0.18571721762418747
episode 2591 frame 1985458 score 1800.0 curiosity 0.17014620453119278
episode 2592 frame 1986754 score 3200.0 curiosity 0.09467651695013046
episode 2593 frame 1988225 score 3400.0 curiosity 0.1431978391483426
episode 2594 frame 1989986 score 5200.0 curiosity 0.12078492809087038
episode 2595 frame 1990733 score 1600.0 curiosity 0.09231937676668167
episode 2596 frame 1992060 score 3400.0 curiosity 0.22876661643385887
episode 2597 frame 1994086 score 5400.0 curiosity 0.12288353685289621
episode 2598 frame 1995288 score 2600.0 curiosity 0.2064063772559166
episode 2599 frame 1995859 score 800.0 curiosity 0.186611607670784
episode 2600 frame 1998455 score 7600.0 curiosity 0.2102283425629139
episode 2601 frame 1999673 score 2800.0 curiosity 0.18113136291503906
episode 2602 frame 2000933 score 3200.0 curiosity 0.15646779770031571
episode 2603 frame 2001707 score 800.0 curiosity 0.13868984766304493
episode 2604 frame 2002920 score 3200.0 curiosity 0.19741787761449814
episode 2605 frame 2003744 score 1400.0 curiosity 0.1596259018406272
episode 2606 frame 2004804 score 2600.0 curiosity 0.22366837039589882
episode 2607 frame 2005513 score 1000.0 curiosity 0.128213819116354
episode 2608 frame 2006464 score 2000.0 curiosity 0.18973173946142197
episode 2609 frame 2007327 score 1600.0 curiosity 0.2258966863155365
episode 2610 frame 2008448 score 2600.0 curiosity 0.18391252867877483
episode 2611 frame 2008842 score 400.0 curiosity 0.11099905055016279
episode 2612 frame 2009774 score 2000.0 curiosity 0.19039029255509377
episode 2613 frame 2011287 score 4200.0 curiosity 0.2227662391960621
episode 2614 frame 2013045 score 4800.0 curiosity 0.11315986607223749
episode 2615 frame 2014340 score 3400.0 curiosity 0.14683697186410427
episode 2616 frame 2016886 score 7200.0 curiosity 0.08953274972736835
episode 2617 frame 2017676 score 1600.0 curiosity 0.06233082618564367
episode 2618 frame 2018846 score 2800.0 curiosity 0.15570494439452887
episode 2619 frame 2019523 score 1200.0 curiosity 0.07874250505119562
episode 2620 frame 2020425 score 1800.0 curiosity 0.24069801717996597
episode 2621 frame 2021359 score 2200.0 curiosity 0.05687735229730606
episode 2622 frame 2022585 score 3000.0 curiosity 0.062113212421536446
episode 2623 frame 2023486 score 1800.0 curiosity 0.16972996853291988
episode 2624 frame 2024560 score 2600.0 curiosity 0.08862942084670067
episode 2625 frame 2026510 score 5400.0 curiosity 0.08675188943743706
episode 2626 frame 2027492 score 2200.0 curiosity 0.2910933569073677
episode 2627 frame 2028444 score 2400.0 curiosity 0.07384743634611368
episode 2628 frame 2029024 score 800.0 curiosity 0.12477209977805614
episode 2629 frame 2030619 score 4000.0 curiosity 0.06552090216428041
episode 2630 frame 2032240 score 4200.0 curiosity 0.1378645021468401
episode 2631 frame 2033126 score 1600.0 curiosity 0.11267411895096302
episode 2632 frame 2033893 score 1400.0 curiosity 0.04610918276011944
episode 2633 frame 2034763 score 2000.0 curiosity 0.022882681339979172
episode 2634 frame 2035760 score 2200.0 curiosity 0.22944466210901737
episode 2635 frame 2037365 score 4200.0 curiosity 0.11495693400502205
episode 2636 frame 2039522 score 5600.0 curiosity 0.11613118276000023
episode 2637 frame 2041058 score 4000.0 curiosity 0.1001831442117691
episode 2638 frame 2042338 score 3400.0 curiosity 0.18497028201818466
episode 2639 frame 2043639 score 3000.0 curiosity 0.24717658385634422
episode 2640 frame 2045564 score 5400.0 curiosity 0.1000734381377697
episode 2641 frame 2046598 score 2400.0 curiosity 0.23415449634194374
episode 2642 frame 2047201 score 1000.0 curiosity 0.030034353025257587
episode 2643 frame 2048689 score 4000.0 curiosity 0.11917785555124283
episode 2644 frame 2050318 score 4400.0 curiosity 0.1428914275020361
episode 2645 frame 2051585 score 3000.0 curiosity 0.18108374252915382
episode 2646 frame 2052698 score 2600.0 curiosity 0.05147997467065579
episode 2647 frame 2054236 score 4000.0 curiosity 0.15899856016039848
episode 2648 frame 2055843 score 4600.0 curiosity 0.1686465311795473
episode 2649 frame 2056328 score 600.0 curiosity 0.0244551170617342
episode 2650 frame 2057327 score 2200.0 curiosity 0.047665636986494064
episode 2651 frame 2058489 score 2400.0 curiosity 0.11669515632092953
episode 2652 frame 2059634 score 2400.0 curiosity 0.06406106613576412
episode 2653 frame 2060396 score 1400.0 curiosity 0.1289424290880561
episode 2654 frame 2061626 score 2800.0 curiosity 0.1639676159247756
episode 2655 frame 2062297 score 1000.0 curiosity 0.18037561140954494
episode 2656 frame 2063350 score 2000.0 curiosity 0.13966247253119946
episode 2657 frame 2064229 score 1800.0 curiosity 0.15317905880510807
episode 2658 frame 2065381 score 2900.0 curiosity 0.1909104697406292
