Streaming output truncated to the last 5000 lines.
episode 1829 frame 1740878 score 2800.0 curiosity 0.1970926422012933
episode 1830 frame 1743641 score 9200.0 curiosity 0.275080553432399
episode 1831 frame 1746388 score 10000.0 curiosity 0.7458372899479431
episode 1832 frame 1747495 score 2400.0 curiosity 0.20457434975533598
episode 1833 frame 1748809 score 3400.0 curiosity 0.17817323734396578
episode 1834 frame 1751193 score 7600.0 curiosity 0.22830595986775326
episode 1835 frame 1754064 score 9400.0 curiosity 0.2823427979616937
episode 1836 frame 1755278 score 3200.0 curiosity 0.19379300851453013
episode 1837 frame 1757698 score 8200.0 curiosity 0.5127329465956523
episode 1838 frame 1759028 score 3400.0 curiosity 0.047423298079809204
episode 1839 frame 1760836 score 5800.0 curiosity 0.286126416540182
episode 1840 frame 1763642 score 10000.0 curiosity 0.7203963979917896
episode 1841 frame 1766392 score 9400.0 curiosity 0.1921271149254069
episode 1842 frame 1768895 score 8000.0 curiosity 0.28352792350396094
episode 1843 frame 1772299 score 12400.0 curiosity 0.09919717177932148
episode 1844 frame 1772838 score 200.0 curiosity 0.2750770362352163
episode 1845 frame 1775709 score 9200.0 curiosity 0.4227531450587524
episode 1846 frame 1777863 score 7600.0 curiosity 0.15011922393830512
episode 1847 frame 1780543 score 9200.0 curiosity 0.1112563266794229
episode 1848 frame 1781749 score 3200.0 curiosity 0.11064691667057261
episode 1849 frame 1783970 score 7200.0 curiosity 0.14873407751412815
episode 1850 frame 1785143 score 3000.0 curiosity 0.16272180657131471
episode 1851 frame 1787625 score 9200.0 curiosity 0.056857494668460046
episode 1852 frame 1790015 score 8000.0 curiosity 0.21681650732989338
episode 1853 frame 1790828 score 1400.0 curiosity 0.2185530439553843
episode 1854 frame 1791727 score 1600.0 curiosity 0.34601157788191905
episode 1855 frame 1794650 score 11200.0 curiosity 0.27160069183199953
episode 1856 frame 1796415 score 5600.0 curiosity 0.09650029621837033
episode 1857 frame 1797650 score 3400.0 curiosity 0.1352014306833711
episode 1858 frame 1799664 score 6600.0 curiosity 0.18025449456707987
episode 1859 frame 1801294 score 4600.0 curiosity 0.14209539282444245
episode 1860 frame 1803967 score 10300.0 curiosity 0.15416794805109246
episode 1861 frame 1806150 score 7200.0 curiosity 0.292349486724436
episode 1862 frame 1808262 score 6800.0 curiosity 0.283975846358539
episode 1863 frame 1810142 score 6400.0 curiosity 0.07430441365686304
episode 1864 frame 1811294 score 2800.0 curiosity 0.35472990872124227
episode 1865 frame 1813089 score 6200.0 curiosity 0.10439131865385728
episode 1866 frame 1815505 score 7800.0 curiosity 0.13379140638106674
episode 1867 frame 1818838 score 11000.0 curiosity 0.11209641510155487
episode 1868 frame 1819572 score 600.0 curiosity 0.24924412493130804
episode 1869 frame 1821189 score 5200.0 curiosity 0.2099088589290442
episode 1870 frame 1823493 score 7400.0 curiosity 0.10934724000453674
episode 1871 frame 1825050 score 4200.0 curiosity 0.10385291182517067
episode 1872 frame 1827128 score 6800.0 curiosity 0.22475098825081893
episode 1873 frame 1828407 score 3200.0 curiosity 0.35632735591243087
episode 1874 frame 1829370 score 1400.0 curiosity 0.2824591135469868
episode 1875 frame 1830673 score 3200.0 curiosity 0.30745428262226415
episode 1876 frame 1832137 score 3400.0 curiosity 0.6706268808506514
episode 1877 frame 1834713 score 9200.0 curiosity 0.08142054448133529
episode 1878 frame 1837533 score 10400.0 curiosity 0.1222508748855297
episode 1879 frame 1838895 score 3600.0 curiosity 0.37387692708060777
episode 1880 frame 1842114 score 12000.0 curiosity 0.12456746613151719
episode 1881 frame 1843038 score 1800.0 curiosity 0.1356159688564612
episode 1882 frame 1844348 score 3000.0 curiosity 0.4624135689851321
episode 1883 frame 1846376 score 6600.0 curiosity 0.29579191626992896
episode 1884 frame 1847979 score 5200.0 curiosity 0.18240487951934303
episode 1885 frame 1849738 score 5400.0 curiosity 0.1028995587842917
episode 1886 frame 1851047 score 3400.0 curiosity 0.16864375026161763
episode 1887 frame 1851953 score 1800.0 curiosity 0.19629364998582183
episode 1888 frame 1853063 score 2600.0 curiosity 0.22150955275748146
episode 1889 frame 1855681 score 8600.0 curiosity 0.1646206343426163
episode 1890 frame 1856587 score 1800.0 curiosity 0.7592336514728609
episode 1891 frame 1860515 score 15000.0 curiosity 0.15742232611131862
episode 1892 frame 1862997 score 7800.0 curiosity 0.4162003914584974
episode 1893 frame 1865610 score 9000.0 curiosity 0.12832915513131363
episode 1894 frame 1867180 score 5000.0 curiosity 1.6989066388685017
episode 1895 frame 1868006 score 1200.0 curiosity 0.3757770801698348
episode 1896 frame 1870224 score 7600.0 curiosity 0.22412789797785082
episode 1897 frame 1872888 score 9000.0 curiosity 0.30844292217438873
episode 1898 frame 1876231 score 12700.0 curiosity 0.37661039204421454
episode 1899 frame 1877888 score 4600.0 curiosity 1.3391610448976727
episode 1900 frame 1881309 score 12400.0 curiosity 0.12835200005852535
episode 1901 frame 1882835 score 4800.0 curiosity 0.690693666622751
episode 1902 frame 1885077 score 7800.0 curiosity 0.5651822965754385
episode 1903 frame 1888170 score 10600.0 curiosity 0.1922614337229872
episode 1904 frame 1890664 score 8800.0 curiosity 0.23118776781022127
episode 1905 frame 1892032 score 4000.0 curiosity 0.18334320970036566
episode 1906 frame 1893314 score 2800.0 curiosity 0.23739998286349906
episode 1907 frame 1894570 score 4000.0 curiosity 0.8889735112096102
episode 1908 frame 1896318 score 5000.0 curiosity 0.80211045011851
episode 1909 frame 1898022 score 4800.0 curiosity 0.45890877354580406
episode 1910 frame 1899308 score 3200.0 curiosity 0.28639349696697436
episode 1911 frame 1901983 score 9400.0 curiosity 0.1869026482607378
episode 1912 frame 1902319 score 0.0 curiosity 0.25909265461756925
episode 1913 frame 1904481 score 7800.0 curiosity 0.252066611202718
episode 1914 frame 1907326 score 10000.0 curiosity 0.23226696628170146
episode 1915 frame 1910543 score 11200.0 curiosity 0.1929687636320695
episode 1916 frame 1912467 score 5400.0 curiosity 0.10295863455193807
episode 1917 frame 1914314 score 5600.0 curiosity 0.2402377813738475
episode 1918 frame 1917655 score 12200.0 curiosity 0.16690497795547665
episode 1919 frame 1920140 score 8500.0 curiosity 0.043898945666426686
episode 1920 frame 1922162 score 6200.0 curiosity 0.23664271210043297
episode 1921 frame 1924038 score 5800.0 curiosity 0.2487255731116842
episode 1922 frame 1925985 score 7200.0 curiosity 0.2191535016314179
episode 1923 frame 1928137 score 6600.0 curiosity 0.2951310402111562
episode 1924 frame 1931301 score 12400.0 curiosity 0.14403185661739318
episode 1925 frame 1932979 score 4800.0 curiosity 0.1854607316222148
episode 1926 frame 1934713 score 5200.0 curiosity 0.47478751811330294
episode 1927 frame 1936534 score 6000.0 curiosity 0.3054876826814773
episode 1928 frame 1938231 score 5000.0 curiosity 0.264033558919677
episode 1929 frame 1940691 score 8400.0 curiosity 0.21469988675727436
episode 1930 frame 1942097 score 3800.0 curiosity 0.19907906106243653
episode 1931 frame 1944855 score 9800.0 curiosity 0.20001579845156103
episode 1932 frame 1946764 score 5900.0 curiosity 0.22642042529799672
episode 1933 frame 1948556 score 6200.0 curiosity 0.19168056371775094
episode 1934 frame 1951031 score 8200.0 curiosity 0.18312130489426792
episode 1935 frame 1952751 score 5200.0 curiosity 0.296330279250845
episode 1936 frame 1954868 score 7400.0 curiosity 0.7093697162834898
episode 1937 frame 1957735 score 9400.0 curiosity 0.1386767322053759
episode 1938 frame 1959170 score 4000.0 curiosity 0.2637906894320619
episode 1939 frame 1961291 score 6800.0 curiosity 0.09071625196984398
episode 1940 frame 1963698 score 8800.0 curiosity 1.1443573201766477
episode 1941 frame 1966019 score 8000.0 curiosity 0.2986416884207852
episode 1942 frame 1967376 score 3400.0 curiosity 0.7053107621395793
episode 1943 frame 1967956 score 0.0 curiosity 1.1077183313996417
episode 1944 frame 1971380 score 12800.0 curiosity 0.09226111611201963
episode 1945 frame 1972154 score 800.0 curiosity 0.4990666955482376
episode 1946 frame 1974905 score 9600.0 curiosity 0.11032693244583143
episode 1947 frame 1977158 score 7600.0 curiosity 0.2804538648950582
episode 1948 frame 1978467 score 3400.0 curiosity 0.50087698594235
episode 1949 frame 1980601 score 7000.0 curiosity 0.12682259522910544
episode 1950 frame 1982414 score 5600.0 curiosity 0.204028172402213
episode 1951 frame 1984841 score 8600.0 curiosity 0.15818645233539924
episode 1952 frame 1987654 score 10400.0 curiosity 0.21050593574608462
episode 1953 frame 1988724 score 2400.0 curiosity 0.17887414692456577
episode 1954 frame 1990306 score 4600.0 curiosity 0.2388621023736509
episode 1955 frame 1992590 score 8000.0 curiosity 0.29694493790540105
episode 1956 frame 1994992 score 8200.0 curiosity 0.1623935231241213
episode 1957 frame 1996816 score 5400.0 curiosity 0.252511818488753
episode 1958 frame 1997990 score 3200.0 curiosity 0.2858540235921329
episode 1959 frame 1999118 score 2800.0 curiosity 0.10933542318582669
episode 1960 frame 2001872 score 9800.0 curiosity 0.10447254473572207
episode 1961 frame 2002697 score 1600.0 curiosity 0.22775771205860246
episode 1962 frame 2003703 score 2200.0 curiosity 0.2831324985114857
episode 1963 frame 2005495 score 5800.0 curiosity 0.19729531431863423
episode 1964 frame 2006077 score 200.0 curiosity 0.9224313072678123
episode 1965 frame 2008390 score 7800.0 curiosity 0.12801934594366476
episode 1966 frame 2010205 score 5600.0 curiosity 0.25663529720564976
episode 1967 frame 2011382 score 2800.0 curiosity 0.16981752617468227
episode 1968 frame 2013011 score 4200.0 curiosity 0.15092374724224505
episode 1969 frame 2015284 score 7600.0 curiosity 0.06606774243959147
episode 1970 frame 2017035 score 5600.0 curiosity 0.22912348163711668
episode 1971 frame 2018193 score 3000.0 curiosity 0.1718848004503162
episode 1972 frame 2019585 score 3600.0 curiosity 0.4686287423315784
episode 1973 frame 2021505 score 6400.0 curiosity 0.20957086329947044
episode 1974 frame 2024478 score 10000.0 curiosity 0.10708467285428497
episode 1975 frame 2026063 score 4600.0 curiosity 0.292213908743803
episode 1976 frame 2028848 score 9400.0 curiosity 0.12109631491754555
episode 1977 frame 2030399 score 4400.0 curiosity 0.12386313845908703
episode 1978 frame 2033000 score 9400.0 curiosity 0.1323021241354612
episode 1979 frame 2035000 score 5800.0 curiosity 0.12158302550765282
episode 1980 frame 2036984 score 6800.0 curiosity 0.0812136385731014
episode 1981 frame 2038824 score 6000.0 curiosity 0.15600037162197442
episode 1982 frame 2041104 score 8200.0 curiosity 0.17869628534588383
episode 1983 frame 2043897 score 10200.0 curiosity 0.3963941814724565
episode 1984 frame 2044668 score 1400.0 curiosity 0.2943954308800974
episode 1985 frame 2045736 score 2200.0 curiosity 0.6208924828258378
episode 1986 frame 2048504 score 9200.0 curiosity 0.1536882957362058
episode 1987 frame 2049538 score 2400.0 curiosity 0.40879742461537094
episode 1988 frame 2052096 score 9200.0 curiosity 0.1798473708355767
episode 1989 frame 2054015 score 6400.0 curiosity 0.4286211858656743
episode 1990 frame 2054368 score 0.0 curiosity 0.4780116016425048
episode 1991 frame 2055064 score 800.0 curiosity 0.235174617527283
episode 1992 frame 2056573 score 3600.0 curiosity 0.3668148469360057
episode 1993 frame 2059404 score 10000.0 curiosity 0.07513690193368727
episode 1994 frame 2060507 score 2200.0 curiosity 0.4025415919535956
episode 1995 frame 2061554 score 2800.0 curiosity 0.1584587242560844
episode 1996 frame 2063046 score 4200.0 curiosity 0.11713907283107615
episode 1997 frame 2064928 score 6000.0 curiosity 0.23245497907142598
episode 1998 frame 2066103 score 2600.0 curiosity 0.22267974888220238
episode 1999 frame 2068164 score 6600.0 curiosity 0.10767730462872634
episode 2000 frame 2069123 score 2000.0 curiosity 0.4108045114601945
episode 2001 frame 2070969 score 6200.0 curiosity 0.041295244716990295
episode 2002 frame 2072054 score 2800.0 curiosity 0.1877224814690246
episode 2003 frame 2074433 score 7000.0 curiosity 0.20838186721037494
episode 2004 frame 2075465 score 2400.0 curiosity 0.2631524331766797
episode 2005 frame 2077781 score 7600.0 curiosity 0.15896127451043268
episode 2006 frame 2079543 score 5200.0 curiosity 0.3529637382145999
episode 2007 frame 2080444 score 1200.0 curiosity 0.24982694235554814
episode 2008 frame 2082186 score 5600.0 curiosity 0.36020326238804773
episode 2009 frame 2085341 score 11400.0 curiosity 0.14308658637205796
episode 2010 frame 2087673 score 8000.0 curiosity 0.2000961811637926
episode 2011 frame 2089499 score 6000.0 curiosity 0.20682644117856236
episode 2012 frame 2091515 score 6200.0 curiosity 0.1807616832297686
episode 2013 frame 2094480 score 11000.0 curiosity 0.2467956233188261
episode 2014 frame 2097247 score 10400.0 curiosity 0.17130515975270416
episode 2015 frame 2098393 score 2800.0 curiosity 0.13811519958008384
episode 2016 frame 2101164 score 10000.0 curiosity 0.2806473896111208
episode 2017 frame 2102954 score 5800.0 curiosity 0.26849922880483257
episode 2018 frame 2104779 score 6200.0 curiosity 0.16776333122004733
episode 2019 frame 2106740 score 6200.0 curiosity 0.18497719397288465
episode 2020 frame 2108611 score 5800.0 curiosity 0.13124461502618995
episode 2021 frame 2110537 score 6400.0 curiosity 0.10325275538271053
episode 2022 frame 2112622 score 6600.0 curiosity 0.1926680458534816
episode 2023 frame 2114866 score 7600.0 curiosity 0.09315795586707433
episode 2024 frame 2116608 score 5200.0 curiosity 0.11521403081804203
episode 2025 frame 2117152 score 400.0 curiosity 0.37498931431535976
episode 2026 frame 2119587 score 7200.0 curiosity 0.29825070131388753
episode 2027 frame 2121752 score 6800.0 curiosity 0.22538172412471574
episode 2028 frame 2123315 score 5200.0 curiosity 0.17489408491532185
episode 2029 frame 2124238 score 2000.0 curiosity 0.14669476644248386
episode 2030 frame 2125486 score 3400.0 curiosity 0.3501797569264481
episode 2031 frame 2127389 score 5800.0 curiosity 0.06226549467539726
episode 2032 frame 2129256 score 5000.0 curiosity 0.6505682535922429
episode 2033 frame 2130566 score 3400.0 curiosity 0.1408804655907404
episode 2034 frame 2131639 score 2600.0 curiosity 0.1434355547299931
episode 2035 frame 2133506 score 6400.0 curiosity 0.2157653779668384
episode 2036 frame 2135563 score 7000.0 curiosity 0.12227881284075015
episode 2037 frame 2136592 score 2800.0 curiosity 1.0913317052484754
episode 2038 frame 2137406 score 1400.0 curiosity 0.1302976167795234
episode 2039 frame 2138504 score 2200.0 curiosity 0.46461138569608307
episode 2040 frame 2140289 score 5300.0 curiosity 0.25130938874474196
episode 2041 frame 2141273 score 2000.0 curiosity 0.2876430832792096
episode 2042 frame 2143801 score 9000.0 curiosity 0.12293074453683395
episode 2043 frame 2145169 score 4000.0 curiosity 0.2735982709922885
episode 2044 frame 2146824 score 5200.0 curiosity 0.25665816632068544
episode 2045 frame 2149569 score 9700.0 curiosity 0.4688625845397396
episode 2046 frame 2151711 score 7000.0 curiosity 0.11549068790384506
episode 2047 frame 2153486 score 5800.0 curiosity 0.15843760827569872
episode 2048 frame 2155417 score 5600.0 curiosity 0.3402278996840095
episode 2049 frame 2158082 score 9600.0 curiosity 0.07374933523093281
episode 2050 frame 2160948 score 10600.0 curiosity 0.25723588701847383
episode 2051 frame 2163159 score 7600.0 curiosity 0.22058360097058377
episode 2052 frame 2164358 score 3600.0 curiosity 0.29983779760064255
episode 2053 frame 2165879 score 4400.0 curiosity 0.34841248689242843
episode 2054 frame 2167794 score 6000.0 curiosity 0.19233745226338939
episode 2055 frame 2169858 score 6800.0 curiosity 0.09428670637028266
episode 2056 frame 2170906 score 2400.0 curiosity 0.26960303331443225
episode 2057 frame 2172272 score 3600.0 curiosity 0.44216720095210005
episode 2058 frame 2174097 score 6000.0 curiosity 0.24740838730132297
episode 2059 frame 2175763 score 5200.0 curiosity 0.2594163266672968
episode 2060 frame 2177381 score 5000.0 curiosity 0.17834102461024987
episode 2061 frame 2178868 score 4000.0 curiosity 0.2712153338617144
episode 2062 frame 2179982 score 2400.0 curiosity 0.2262190536163437
episode 2063 frame 2181052 score 2600.0 curiosity 0.16232115292137958
episode 2064 frame 2182585 score 4800.0 curiosity 0.17533156269893943
episode 2065 frame 2183992 score 4600.0 curiosity 0.11317768547860899
episode 2066 frame 2187314 score 12000.0 curiosity 0.08080983770052876
episode 2067 frame 2189182 score 6000.0 curiosity 0.856332909380871
episode 2068 frame 2191082 score 6200.0 curiosity 0.05664710987016519
episode 2069 frame 2193485 score 8800.0 curiosity 0.39153752856510504
episode 2070 frame 2197089 score 14200.0 curiosity 0.0845530349836544
episode 2071 frame 2201018 score 14200.0 curiosity 0.08962769851203055
episode 2072 frame 2202320 score 3600.0 curiosity 0.10892745968527857
episode 2073 frame 2203945 score 4800.0 curiosity 0.17158030142296948
episode 2074 frame 2205150 score 2600.0 curiosity 0.39747502424564973
episode 2075 frame 2206362 score 3600.0 curiosity 0.3339120902596642
episode 2076 frame 2207997 score 4600.0 curiosity 0.24305613089248618
episode 2077 frame 2209962 score 6800.0 curiosity 0.11107032109435618
episode 2078 frame 2212042 score 7200.0 curiosity 0.1029594911795797
episode 2079 frame 2215078 score 11200.0 curiosity 0.32493079681804243
episode 2080 frame 2217539 score 9400.0 curiosity 0.04329515732235622
episode 2081 frame 2219791 score 8000.0 curiosity 0.06329045942571143
episode 2082 frame 2222460 score 10400.0 curiosity 0.14805673646289677
episode 2083 frame 2223256 score 1200.0 curiosity 0.11563228385375057
episode 2084 frame 2225497 score 8200.0 curiosity 0.14786531667799338
episode 2085 frame 2228666 score 11200.0 curiosity 0.1086644338005551
episode 2086 frame 2230687 score 6600.0 curiosity 0.37523131283675876
episode 2087 frame 2231745 score 2600.0 curiosity 0.07137352661056058
episode 2088 frame 2234914 score 11800.0 curiosity 0.08582413365563724
episode 2089 frame 2237130 score 7200.0 curiosity 0.19513882412598219
episode 2090 frame 2240397 score 12400.0 curiosity 0.15083025769910102
episode 2091 frame 2243936 score 13400.0 curiosity 0.06655317904000213
episode 2092 frame 2246370 score 8600.0 curiosity 0.1689638814643685
episode 2093 frame 2247354 score 2000.0 curiosity 0.6641808721593316
episode 2094 frame 2249811 score 8600.0 curiosity 0.09467862711591446
episode 2095 frame 2252902 score 10800.0 curiosity 0.16745809768324446
episode 2096 frame 2254680 score 5800.0 curiosity 0.11078985065412963
episode 2097 frame 2255919 score 3600.0 curiosity 0.578478419539718
episode 2098 frame 2258097 score 7600.0 curiosity 0.17011174843133622
episode 2099 frame 2260022 score 6400.0 curiosity 0.2691896332410036
episode 2100 frame 2263007 score 11400.0 curiosity 0.1276566818484041
episode 2101 frame 2266259 score 12800.0 curiosity 0.08658220743533572
episode 2102 frame 2269130 score 9600.0 curiosity 0.1685121799948351
episode 2103 frame 2270918 score 5800.0 curiosity 0.21110477435239744
episode 2104 frame 2272763 score 6200.0 curiosity 0.18744333018945758
episode 2105 frame 2273599 score 1800.0 curiosity 0.6214739564146377
episode 2106 frame 2276525 score 11000.0 curiosity 0.21858316916809173
episode 2107 frame 2279674 score 12200.0 curiosity 0.16201692632527487
episode 2108 frame 2281768 score 7200.0 curiosity 0.1800531788597827
episode 2109 frame 2282920 score 2800.0 curiosity 0.7990235704709479
episode 2110 frame 2284927 score 7000.0 curiosity 0.20516846371166206
episode 2111 frame 2286436 score 5200.0 curiosity 0.2900616849709884
episode 2112 frame 2289274 score 10200.0 curiosity 0.34842331493559325
episode 2113 frame 2291194 score 6400.0 curiosity 0.07928476690690371
episode 2114 frame 2293173 score 6000.0 curiosity 0.15837254085503155
episode 2115 frame 2294543 score 3800.0 curiosity 0.10954851249536096
episode 2116 frame 2297178 score 9600.0 curiosity 0.21478044551856396
episode 2117 frame 2299894 score 9400.0 curiosity 0.14521413282712345
episode 2118 frame 2303023 score 12000.0 curiosity 0.21534484475267976
episode 2119 frame 2304295 score 3400.0 curiosity 0.25621206313927847
episode 2120 frame 2307059 score 10000.0 curiosity 0.12164726939015486
episode 2121 frame 2308970 score 6600.0 curiosity 0.05058936452053087
episode 2122 frame 2311579 score 9800.0 curiosity 0.10570198914002801
episode 2123 frame 2312832 score 3200.0 curiosity 0.17275262946341846
episode 2124 frame 2316086 score 12400.0 curiosity 0.09253504625530715
episode 2125 frame 2317606 score 4400.0 curiosity 0.13872015159631781
episode 2126 frame 2319147 score 4600.0 curiosity 0.1970265042555548
episode 2127 frame 2321235 score 6800.0 curiosity 0.1214424939194649
episode 2128 frame 2322627 score 4200.0 curiosity 0.11724782436010833
episode 2129 frame 2323826 score 2800.0 curiosity 0.42419800576443045
episode 2130 frame 2326145 score 8000.0 curiosity 0.31327097741889354
episode 2131 frame 2327243 score 2400.0 curiosity 0.2133187397616481
episode 2132 frame 2328877 score 5200.0 curiosity 0.2254691616459534
episode 2133 frame 2330165 score 3400.0 curiosity 0.15434542414817298
episode 2134 frame 2331100 score 2200.0 curiosity 0.23243378934218917
episode 2135 frame 2332574 score 4200.0 curiosity 0.4263408141397971
episode 2136 frame 2333385 score 1600.0 curiosity 0.27750515286500593
episode 2137 frame 2334306 score 2000.0 curiosity 0.15603273920295233
episode 2138 frame 2335628 score 4000.0 curiosity 0.15581453878696364
episode 2139 frame 2337333 score 5200.0 curiosity 0.471998177209364
episode 2140 frame 2339583 score 7400.0 curiosity 0.29609964016882045
episode 2141 frame 2340954 score 3400.0 curiosity 0.4180773804565306
episode 2142 frame 2342817 score 5600.0 curiosity 0.48379992178221
episode 2143 frame 2343637 score 1400.0 curiosity 0.28569327250882026
episode 2144 frame 2344439 score 1200.0 curiosity 0.12439809339062753
episode 2145 frame 2345900 score 4200.0 curiosity 0.22254776041637972
episode 2146 frame 2346869 score 1800.0 curiosity 0.12653160610089156
episode 2147 frame 2348283 score 3400.0 curiosity 0.5321367148872584
episode 2148 frame 2351116 score 10400.0 curiosity 0.14109572774870302
episode 2149 frame 2353209 score 6400.0 curiosity 0.18360258849238015
episode 2150 frame 2355258 score 6800.0 curiosity 0.2222986677788727
episode 2151 frame 2357599 score 8400.0 curiosity 0.068819128301833
episode 2152 frame 2358584 score 2600.0 curiosity 0.27239508156130743
episode 2153 frame 2362518 score 15200.0 curiosity 0.18307428590051833
episode 2154 frame 2364437 score 6000.0 curiosity 0.17976601309467702
episode 2155 frame 2366886 score 9000.0 curiosity 0.11450881695232641
episode 2156 frame 2369539 score 9400.0 curiosity 0.12811840007464775
episode 2157 frame 2370555 score 2600.0 curiosity 0.38856021774225535
episode 2158 frame 2372048 score 4400.0 curiosity 0.14326641134191512
episode 2159 frame 2374466 score 8800.0 curiosity 0.1540160493164759
episode 2160 frame 2375933 score 4200.0 curiosity 0.2597512451046684
episode 2161 frame 2378212 score 7400.0 curiosity 0.1777856174112517
episode 2162 frame 2381004 score 10000.0 curiosity 0.2603155382564755
episode 2163 frame 2383006 score 6200.0 curiosity 0.13172519282183145
episode 2164 frame 2385184 score 7200.0 curiosity 0.22792582217368268
episode 2165 frame 2388217 score 11000.0 curiosity 0.14098345325817566
episode 2166 frame 2389870 score 4200.0 curiosity 0.38319524812732314
episode 2167 frame 2391706 score 5400.0 curiosity 0.5383877042313847
episode 2168 frame 2392719 score 2400.0 curiosity 0.09239133857422148
episode 2169 frame 2395315 score 9000.0 curiosity 0.1642862433444691
episode 2170 frame 2397342 score 7400.0 curiosity 0.04221480365536269
episode 2171 frame 2399484 score 7800.0 curiosity 0.07587245357974814
episode 2172 frame 2402598 score 11800.0 curiosity 0.07169027231885904
episode 2173 frame 2404659 score 6600.0 curiosity 0.34514473720449296
episode 2174 frame 2406709 score 7200.0 curiosity 0.22023774600184476
episode 2175 frame 2410013 score 12200.0 curiosity 0.14443935393741344
episode 2176 frame 2413533 score 13600.0 curiosity 0.14697777053240538
episode 2177 frame 2416339 score 9000.0 curiosity 0.11498461394519699
episode 2178 frame 2419271 score 8800.0 curiosity 0.19847686342862958
episode 2179 frame 2420697 score 3800.0 curiosity 0.33327212939129025
episode 2180 frame 2422170 score 3800.0 curiosity 0.23061872842663167
episode 2181 frame 2424184 score 5800.0 curiosity 0.0978349047133242
episode 2182 frame 2426979 score 9000.0 curiosity 0.10679694998309922
episode 2183 frame 2428936 score 5800.0 curiosity 0.20851243829342114
episode 2184 frame 2432537 score 12600.0 curiosity 0.06191783283955303
episode 2185 frame 2435217 score 9400.0 curiosity 0.06415859943093033
episode 2186 frame 2438146 score 10000.0 curiosity 0.33472996468217997
episode 2187 frame 2439774 score 4400.0 curiosity 0.271622586711852
episode 2188 frame 2441419 score 4600.0 curiosity 0.6703609190281902
episode 2189 frame 2442502 score 2200.0 curiosity 0.4616530865839407
episode 2190 frame 2443644 score 3000.0 curiosity 0.10271279974720145
episode 2191 frame 2445391 score 4800.0 curiosity 0.29797063050645883
episode 2192 frame 2446757 score 3600.0 curiosity 0.25091977762973205
episode 2193 frame 2448664 score 5600.0 curiosity 0.3468756504564871
episode 2194 frame 2449739 score 2200.0 curiosity 0.28701160884929167
episode 2195 frame 2452706 score 10100.0 curiosity 0.12111974492738262
episode 2196 frame 2454602 score 6400.0 curiosity 0.12575872157433132
episode 2197 frame 2456474 score 6200.0 curiosity 0.1684703880795497
episode 2198 frame 2458397 score 6000.0 curiosity 0.15948445915690024
episode 2199 frame 2459686 score 3200.0 curiosity 0.20031689592602173
episode 2200 frame 2462108 score 8200.0 curiosity 0.1654972117383962
episode 2201 frame 2463342 score 3000.0 curiosity 0.10366363197075454
episode 2202 frame 2464387 score 2400.0 curiosity 0.3989746725816237
episode 2203 frame 2465686 score 3400.0 curiosity 0.2568509176325197
episode 2204 frame 2467017 score 3400.0 curiosity 0.7193492983456208
episode 2205 frame 2467725 score 600.0 curiosity 0.485950788904136
episode 2206 frame 2469387 score 4600.0 curiosity 0.19843708865400847
episode 2207 frame 2471426 score 6000.0 curiosity 0.3613546403967687
episode 2208 frame 2473348 score 5800.0 curiosity 0.2659191500124034
episode 2209 frame 2474486 score 2400.0 curiosity 0.43487360873160286
episode 2210 frame 2476182 score 4800.0 curiosity 0.2924445102120852
episode 2211 frame 2477156 score 2600.0 curiosity 0.5190817968528076
episode 2212 frame 2479406 score 7400.0 curiosity 0.255006145716206
episode 2213 frame 2480235 score 1200.0 curiosity 0.3222326792848259
episode 2214 frame 2483488 score 11600.0 curiosity 0.09093280058414824
episode 2215 frame 2485166 score 4400.0 curiosity 0.29640274292736607
episode 2216 frame 2486009 score 1200.0 curiosity 0.47639846879892633
episode 2217 frame 2488440 score 8800.0 curiosity 0.11375113146662383
episode 2218 frame 2489428 score 1800.0 curiosity 0.29037706410741976
episode 2219 frame 2491327 score 5800.0 curiosity 0.14327859561556255
episode 2220 frame 2492286 score 1600.0 curiosity 0.21898839612132875
episode 2221 frame 2494877 score 8800.0 curiosity 0.12267868738937583
episode 2222 frame 2496840 score 5800.0 curiosity 0.14129307514554543
episode 2223 frame 2498328 score 3800.0 curiosity 0.6101585078018772
episode 2224 frame 2499391 score 1800.0 curiosity 0.3005135875933802
episode 2225 frame 2501660 score 6700.0 curiosity 0.3389717766495694
episode 2226 frame 2502606 score 1600.0 curiosity 0.31120984852076644
episode 2227 frame 2503306 score 1000.0 curiosity 0.7964386057472197
episode 2228 frame 2505393 score 6400.0 curiosity 0.5290855769404682
episode 2229 frame 2506360 score 1800.0 curiosity 0.2641480868933018
episode 2230 frame 2507153 score 1000.0 curiosity 0.29542971767685194
episode 2231 frame 2508661 score 4400.0 curiosity 0.560522499755763
episode 2232 frame 2510023 score 3000.0 curiosity 0.49119970047562034
episode 2233 frame 2511134 score 2000.0 curiosity 0.36568240025350807
episode 2234 frame 2513227 score 6200.0 curiosity 0.20577393814706285
episode 2235 frame 2514892 score 5200.0 curiosity 0.12051483597024176
episode 2236 frame 2517846 score 9800.0 curiosity 0.19804816211912743
episode 2237 frame 2519965 score 6400.0 curiosity 0.22297792846619738
episode 2238 frame 2522122 score 6800.0 curiosity 0.13790247101718606
episode 2239 frame 2524521 score 7600.0 curiosity 0.15265685567831402
episode 2240 frame 2527280 score 9600.0 curiosity 0.17119052090136178
